id,ime
0001669,Miranda Richardson
0751080,Chuck Russell
0726200,Peter Riegert
0338886,Peter Greene
0001716,Tony Scott
0593664,Radha Mitchell
0781842,Peter Segal
0001191,Adam Sandler
0001705,Rob Schneider
0000276,Sean Astin
0313623,Terry George
0645683,Sophie Okonedo
1796730,Xolani Mali
0710020,Joe Ranft
0000056,Paul Newman
1249256,Larry the Cable Guy
0000295,Kate Beckinsale
1229204,Nadine Velazquez
1330560,Garrett Hedlund
0000310,Bruce Boxleitner
0000679,Deborah Kara Unger
0714310,James Rebhorn
0166256,Ron Clements
0615780,John Musker
0918334,Scott Weinger
0488306,Linda Larkin
0293455,Jonathan Freeman
0005377,Sam Rockwell
1069800,Dominique McElligott
3675884,Rosie Shaw
0006476,Paul McGuigan
0005154,Lucy Liu
0934483,Kurt Wimmer
0001833,Emily Watson
0004875,Taye Diggs
0000957,Jan de Bont
0000454,Dennis Hopper
0608012,Joe Morton
0644406,Nick Offerman
0003697,Florian Henckel von Donnersmarck
0618057,Ulrich Mühe
0311476,Martina Gedeck
0462407,Sebastian Koch
0876300,Ulrich Tukur
0005366,Jay Roach
0001632,Teri Polo
0001100,Blythe Danner
0000118,John Carpenter
0000979,Wilford Brimley
0557956,Richard Masur
0931329,Michelle Williams
0001642,Randy Quaid
0000431,Taylor Hackford
0000470,Jeffrey Jones
0817983,John Spencer
0144657,Dan Castellaneta
0001413,Julie Kavner
0004813,Nancy Cartwright
0810379,Yeardley Smith
0000455,John Hughes
0000389,Emilio Estevez
0000555,Judd Nelson
0000208,Molly Ringwald
0000639,Ally Sheedy
0000609,Ving Rhames
0544067,Michael Mantell
0593961,Rhona Mitra
0337773,David Gordon Green
0170550,Gary Cole
1144419,Danny McBride
0821432,Chad Stahelski
0500610,David Leitch
0638824,Michael Nyqvist
0654295,Alfie Allen
0506613,Shawn Levy
2023672,Dakota Goyo
0005509,Jon Turteltaub
0005406,William Lee Scott
0000518,John Malkovich
0834902,Robert Stromberg
0544334,Lesley Manville
1837748,Josh Boone
5052065,Ansel Elgort
1822659,Nat Wolff
0376540,Martin Henderson
0233562,David Dorfman
0000673,Marisa Tomei
0939697,Evan Rachel Wood
0546797,Mark Margolis
0001571,Kim Novak
0000895,Barbara Bel Geddes
0375738,Tom Helmore
0386570,Oliver Hirschbiegel
0004486,Bruno Ganz
0559890,Ulrich Matthes
0477810,Juliane Köhler
1320827,Randall Park
0006969,Elizabeth Banks
0004715,Will Arnett
0914134,Mark Waters
0517820,Lindsay Lohan
1057932,Jonathan Bennett
0275486,Tina Fey
0000369,Matt Dillon
0262968,Lee Evans
0922346,Simon West
1330276,Randy Couture
0000241,Jean-Claude Van Damme
0178997,Frank Coraci
0001327,David Hasselhoff
0637518,Phillip Noyce
0646037,Daniel Olbrychski
2633535,Asa Butterfield
0855035,Andy Tennant
0578949,Eva Mendes
0416673,Kevin James
0005520,Amber Valletta
0004829,Spencer Treat Clark
0001688,Alan Ruck
0000214,Mia Sara
0427964,Doug Jones
0004757,Selma Blair
0305558,Gael García Bernal
2415554,Mohamed Akhzam
2443758,Nicola Peltz
2930503,Jack Reynor
0068260,Jamie Bell
1377375,Rachel Bilson
0779084,Dougray Scott
0001029,Jim Caviezel
0277213,Nathan Fillion
0868659,Gina Torres
2794962,Hailee Steinfeld
0001673,Jason Robards
0000682,Paul Verhoeven
0000461,Michael Ironside
0001797,Rachel Ticotin
0000427,Pam Grier
0001233,Robert Forster
0000403,Bridget Fonda
0001403,Neil Jordan
0000104,Antonio Banderas
0746125,Brandon Routh
0098378,Kate Bosworth
0005188,James Marsden
0576298,Olivier Megaton
4442068,Jared Gilman
4442319,Kara Hayward
0777881,Robert Schwentke
0000545,Helen Mirren
0000571,Mary-Louise Parker
0640323,Frances O'Connor
0730168,Sam Robards
0000186,David Lynch
0005009,Laura Harring
0060931,Jeanne Bates
0004936,Ben Foster
0477035,Corey Yuen
0795517,Qi Shu
0776580,Matt Schulze
0075710,François Berléand
1789985,Jon Daly
1063517,Kathryn Hahn
0003160,Christopher McQuarrie
0272581,Rebecca Ferguson
0768959,Dan Scanlon
0850162,Gerardo Taracena
0874232,Raoul Max Trujillo
2199664,Dalia Hernández
2199632,Rudy Youngblood
0001550,Cathy Moriarty
0898634,Frank Vincent
0315041,Ricky Gervais
0001813,Dick Van Dyke
0206257,Rosario Dawson
1013003,Michael Ealy
0001047,Michael Cimino
0001030,John Cazale
0001698,John Savage
0190744,Marton Csokas
1092086,David Harbour
0006904,Tony Gilroy
0831601,Christian Stolte
0164809,Jason Clarke
0000041,Akira Kurosawa
0001536,Toshirô Mifune
0793766,Takashi Shimura
0875477,Keiko Tsushima
0793616,Yukiko Shimazaki
2782185,Rupert Sanders
3510471,Sam Claflin
0281945,Anne Fletcher
0400436,Albert Hughes
0400441,Allen Hughes
0829032,Ray Stevenson
0276062,Todd Field
0001628,Sydney Pollack
0420955,Richard Jenkins
0001348,Werner Herzog
1729171,Noam Murro
0822982,Sullivan Stapleton
0558548,Hans Matheson
0001806,John Turturro
0625789,Tim Blake Nelson
0456124,Bruno Kirby
0000538,Colm Meaney
0000985,James L. Brooks
0000421,Cuba Gooding Jr.
0359387,John Lee Hancock
2466842,Quinton Aaron
0005210,Tim McGraw
0559444,Yôji Matsuda
0410942,Yuriko Ishida
0849100,Yûko Tanaka
0515116,Blake Lively
0765597,Peter Sarsgaard
0432627,Gil Junger
0646351,Larisa Oleynik
2605345,Gemma Arterton
0783139,Henry Selick
0000384,Danny Elfman
0001573,Catherine O'Hara
0382676,William Hickey
0000127,Wes Craven
0000117,Neve Campbell
0001073,Courteney Cox
0000274,David Arquette
0000240,Skeet Ulrich
0001527,Elizabeth McGovern
0853374,Sam Taylor-Johnson
0424848,Dakota Johnson
1946193,Jamie Dornan
0000383,Jennifer Ehle
3037833,Eloise Mumford
0005048,Thomas Jane
0390229,Laurie Holden
0105672,Andre Braugher
0000680,Casper Van Dien
0000612,Denise Richards
0000539,Dina Meyer
0000998,Jake Busey
0005491,Maura Tierney
0178176,Justin Cooper
0000683,Gore Vidal
0000026,Cary Grant
0001693,Eva Marie Saint
0000051,James Mason
0484829,Jessie Royce Landis
0831557,Nicholas Stoller
0126284,Rose Byrne
1374980,Zac Efron
0001435,Lisa Kudrow
1210124,Taylor Lautner
0419363,Christina Jastrzembska
0000495,Téa Leoni
0000496,Juliette Lewis
0000534,Kelly McGillis
0000126,Kevin Costner
0001747,Charles Martin Smith
0233027,Martin Donovan
0082450,Paul Feig
0748973,Maya Rudolph
0187719,Terry Crews
0784061,Dominic Sena
0189278,T.J. Cross
0004753,Leslie Bibb
0359398,Martin Hancock
0000334,Yun-Fat Chow
0000706,Michelle Yeoh
0955471,Ziyi Zhang
0151654,Chen Chang
0001159,Faye Dunaway
0001379,John Huston
0520164,Perry Lopez
0000314,Charles Bronson
0001012,Claudia Cardinale
0005159,Tone Loc
0612322,Robert Mulligan
0000060,Gregory Peck
0576345,John Megna
0653942,Frank Overton
0614677,Rosemary Murphy
0047962,Chieko Baishô
0454120,Takuya Kimura
0309107,Tatsuya Gashûin
0594271,Akihiro Miwa
0939992,Sam Wood
0000022,Clark Gable
0000046,Vivien Leigh
0641966,Barbara O'Neil
0000362,Danny DeVito
0601337,Jason Moore
0811242,Brittany Snow
2313103,Rebel Wilson
2319871,Anna Camp
0005190,Garry Marshall
0000152,Richard Gere
0004517,Jason Alexander
0000624,Laura San Giacomo
0001112,Andrew Davis
0000688,Sela Ward
0000289,Ellen Barkin
3735491,Chris Miller
0401203,Raman Hui
0294379,Juan Carlos Fresnadillo
0001015,Robert Carlyle
0674782,Harold Perrineau
2018237,Taylor Kitsch
1211488,Lynn Collins
0386246,Rajkumar Hirani
0451148,Aamir Khan
0534856,Madhavan
1587175,Mona Singh
0430817,Sharman Joshi
1214435,Charlie Cox
0000385,Sam Elliott
0532193,Matthew Macfadyen
0004929,Dave Foley
0000506,Julia Louis-Dreyfus
0659363,Hayden Panettiere
0925234,Mike White
0664238,Adam Pascal
0138620,Joe Carnahan
0001566,Mike Nichols
0000843,Anne Bancroft
0001684,Katharine Ross
0200122,William Daniels
0565336,Tom McCarthy
1429471,Jaume Collet-Serra
0005064,January Jones
0001644,Aidan Quinn
0001378,Anjelica Huston
1057928,Zoë Bell
1089685,Vanessa Ferlito
0405632,Mikael Håfström
0005203,Mary McCormack
0083307,Paul Birchard
0957909,Ayelet Zurer
0404993,Jonathan Hyde
0001165,Charles S. Dutton
0001097,Charles Dance
0001524,Paul McGann
0005454,Scott Speedman
0111274,Shane Brolly
0790688,Michael Sheen
0018515,John Alexander
0001708,Joel Schumacher
0000662,Kiefer Sutherland
0001845,Forest Whitaker
0000613,Joely Richardson
0005042,Jason Isaacs
0001081,Cameron Crowe
0297578,Patrick Fugit
0005028,Kate Hudson
0948267,Dwight Yoakam
1256532,Jon Bernthal
3575723,Lydia Wilson
0005417,Lin Shaye
0668247,Alexander Payne
3837786,Amara Miller
1975228,Nick Krause
2503633,Josh Trank
2851530,Dane DeHaan
3887625,Alex Russell
0430107,Michael B. Jordan
0446672,Michael Kelly
0000291,Angela Bassett
0585011,Roger Michell
0564500,Richard McCabe
0871428,Pete Travis
0881631,Karl Urban
1880888,Olivia Thirlby
0939943,Rachel Wood
0905592,Jeff Wadlow
0000551,Dermot Mulroney
0342029,Frank Grillo
1316767,Dallas Roberts
0940158,Bokeem Woodbine
0002907,Alexander Skarsgård
2395937,Brooklyn Decker
1982597,Rihanna
1158544,Jared Bush
0329481,Ginnifer Goodwin
2809577,Jenny Slate
1058940,Scoot McNairy
1890784,Michelle Dockery
0852132,Christine Taylor
0388382,Tyler Hoechlin
1005576,Rob Maxey
0014582,Liam Aiken
0431918,Mike Judge
0379114,David Herman
0619651,Ajay Naidu
0736930,J.B. Rogers
0005405,Seann William Scott
0002436,Shannon Elizabeth
1079776,George Nolfi
2564974,Lisa Thoreson
1505460,Florence Kastriner
0027271,Paul W.S. Anderson
1011675,Ryan McCluskey
0668994,Oscar Pearce
0272173,Colm Feore
0752407,Amy Ryan
1072959,Gattlin Griffith
0000112,Pierce Brosnan
0001713,Izabella Scorupco
0919525,Christopher Evan Welch
0001130,Ted Demme
0341737,Rachel Griffiths
0000657,David Strathairn
0115161,Emily Browning
1227814,Vanessa Hudgens
0240627,Troy Duffy
0001218,Sean Patrick Flanery
0005342,Norman Reedus
0217386,David Della Rocco
0746896,Richard Roxburgh
0378175,Shuler Hensley
0004410,Mark Neveldine
0962729,Brian Taylor
0764430,Carlos Sanz
1504678,Jose Pablo Cantillo
0142286,D.J. Caruso
1641117,Alex Pettyfer
1872698,Dianna Agron
1954240,Teresa Palmer
0000976,Martin Brest
0000563,Chris O'Donnell
0000270,Gabrielle Anwar
0906476,David Wain
0001631,Sarah Polley
0001616,Mekhi Phifer
0916617,Jake Weber
0731634,Tony Roberts
0001406,Carol Kane
0942504,Joe Wright
0000950,Brenda Blethyn
0000729,Casey Affleck
0000180,David Lean
0000564,Peter O'Toole
0000063,Anthony Quinn
0370144,Jack Hawkins
0878638,David Twohy
0369513,Cole Hauser
1519680,Saoirse Ronan
1904886,Mia Stallard
0005436,John Singleton
0635759,Stephen Norrington
0000648,Wesley Snipes
0001151,Stephen Dorff
0001434,Kris Kristofferson
0942668,N'Bushe Wright
1080974,Cameron Bright
0004742,Maria Bello
0526406,Joan Lunden
0001149,Richard Donner
0000997,Gary Busey
0752751,Mitchell Ryan
0525659,Robert Luketic
0836343,Jim Sturgess
1683094,Aaron Yoo
0859503,Sean Patrick Thomas
0001103,Tony Danza
3592338,Emilia Clarke
0924210,Ben Whishaw
0016852,Francesc Albiol
0000130,Jamie Lee Curtis
0000792,Tom Arnold
0000285,Alec Baldwin
0000133,Geena Davis
0568499,Annie McEnroe
0000250,Renée Zellweger
0000593,Kelly Preston
0371890,Michel Hazanavicius
0241121,Jean Dujardin
0067367,Bérénice Bejo
0000342,James Cromwell
1157013,Derek Jeter
0617130,Daniel Myrick
0844896,Eduardo Sánchez
0231946,Heather Donahue
0931321,Michael C. Williams
0502671,Joshua Leonard
1482809,Bob Griffin
0197636,Stephen Daldry
0354198,Jeanette Hain
0425843,Mike Johnson
0001808,Tracey Ullman
0000269,Jean-Jacques Annaud
0001212,Joseph Fiennes
0000608,Burt Reynolds
0350079,Luis Guzmán
0000343,David Cronenberg
0000090,Armin Mueller-Stahl
1086981,Josef Altin
1135423,Darren Lynn Bousman
0005531,Donnie Wahlberg
0005238,Beverley Mitchell
1065281,Franky G
0891275,Emmanuelle Vaugier
0000956,Lisa Bonet
0000702,Reese Witherspoon
0004896,Eminem
0005261,Brittany Murphy
0000329,Jackie Chan
0000676,Chris Tucker
0161834,Derek Cianfrance
3995471,Craig Van Hook
0005540,Keenen Ivory Wayans
0009016,Jon Abrahams
0001182,Carmen Electra
0103785,Zach Braff
2105255,Sarah Roemer
0001451,Queen Latifah
0002110,Rodney A. Grant
2425105,Chandler Canterbury
3041648,Lara Robinson
0026364,Anthony Anderson
0115236,Mongo Brownlee
0384825,John Hillcoat
0753314,Mark Rylance
0000257,Alan Alda
0174374,Bill Condon
0004906,Peter Facinelli
0005561,Luke Wilson
0005315,Jeremy Piven
0005003,Sean Hayes
0865119,Beverly Todd
0000365,Julie Delpy
0248600,Andrea Eckert
0702541,Hanno Pöschl
3006818,Analeigh Tipton
2305431,Oren Peli
2209370,Katie Featherston
2913790,Micah Sloat
2104166,Mark Fredrichs
2910808,Amber Armstrong
1720541,David Slade
1882152,Xavier Samuel
0950775,Jennifer Yuh Nelson
0279545,Isla Fisher
0396924,Carice van Houten
0094435,Joon-ho Bong
0020897,Penelope Allen
0101604,Sully Boyar
0000167,Elizabeth Hurley
0001868,Michael York
0000211,Mimi Rogers
0583600,Nancy Meyers
0655683,José Padilha
1172478,Joel Kinnaman
0001364,Bob Hoskins
0425756,Mark Steven Johnson
1668265,Matt Long
0083655,Gil Birmingham
0001213,Harvey Fierstein
0000193,Demi Moore
2309517,Armie Hammer
4456120,Elizabeth Debicki
0001209,William Fichtner
0240797,Dennis Dugan
0000161,Salma Hayek
1065229,America Ferrera
0003620,Kevin Smith
0641168,Brian O'Halloran
0026879,Jeff Anderson
0003870,Marilyn Ghigliotti
0819412,Lisa Spoonauer
0001069,Bud Cort
0939128,James Wong
0001701,Devon Sawa
0005123,Ali Larter
0005445,Kerr Smith
0167028,Kristen Cloke
0000693,Peter Weller
0000262,Nancy Allen
0641397,Dan O'Herlihy
0001074,Ronny Cox
0001287,Heather Graham
0001822,Robert Wagner
0085407,Lucas Black
0117022,Zachery Ty Bryan
0510168,Shad Moss
2179185,Damien Marzette
0004748,Julie Benz
0550452,Matthew Marsden
0574615,Graham McTavish
0169480,Jeff Cohen
0561809,Roberta Maxwell
0453248,Buzz Kilman
0000899,Monica Bellucci
0605164,Maia Morgenstern
0998941,Christo Jivkov
0370035,John Hawkes
0001454,Martin Lawrence
0005517,Gabrielle Union
0003244,Jordi Mollà
1265067,50 Cent
0079273,Paul Bettany
0001096,Timothy Dalton
0189887,Marie-Josée Croze
0000929,Corbin Bernsen
0948679,Daniel York
0665265,Patcharawan Patarakijjanon
0001461,Virginie Ledoyen
0001351,George Roy Hill
0001164,Charles Durning
0000697,Billy Wilder
0000054,Marilyn Monroe
0000348,Tony Curtis
0000493,Jack Lemmon
0706368,George Raft
0006960,John Madden
0649117,Niels Arden Oplev
0297083,Ewa Fröling
0256890,Lena Endre
0847054,Hitoshi Takagi
0383022,Noriko Hidaka
0757076,Chika Sakamoto
0411790,Shigesato Itoi
0267042,Golshifteh Farahani
0015382,Adewale Akinnuoye-Agbaje
1049433,Lenny Abrahamson
5016878,Jacob Tremblay
0108703,Sean Bridgers
0187724,Wendy Crewson
0001046,Julie Christie
0248408,Emilio Echevarría
0865949,Goya Toledo
0346270,Álvaro Guerrero
1026778,Brad Furman
0000202,Ryan Phillippe
0002892,Wally Pfister
0536632,Sharon Maguire
0428121,Gemma Jones
0001098,Rodney Dangerfield
0019247,Tomas Alfredson
2968765,Kåre Hedebrant
2968351,Lina Leandersson
0706537,Per Ragnar
0196928,Henrik Dahl
0565250,Melissa McCarthy
0304521,Christophe Gans
0051643,Tony Bancroft
0176905,Barry Cook
0001840,Ming-Na Wen
0000703,BD Wong
0758964,Lea Salonga
0102288,Lisa Boyle
0848075,Michael Taliferro
0467646,Ted Kotcheff
0001133,Brian Dennehy
0001077,Richard Crenna
0571853,Bill McKinney
0899121,Thomas Vinterberg
0586568,Mads Mikkelsen
0488917,Thomas Bo Larsen
5038871,Annika Wedderkopp
5039026,Lasse Fogelstrøm
0000024,John Gielgud
0000298,Candice Bergen
0002081,Edward Fox
0000572,Sarah Jessica Parker
0817844,Abigail Spencer
0002120,Lasse Hallström
1375358,Jon Hurwitz
1376383,Hayden Schlossberg
0030735,Nimród Antal
0072533,Jodi Benson
0041281,Rene Auberjonois
0055549,Christopher Daniel Barnes
0140946,Pat Carroll
0339004,Luke Greenfield
0236202,Nicholas Downs
0193846,Elisha Cuthbert
0684500,Dominique Pinon
0459170,Randal Kleiser
0000556,Olivia Newton-John
0000330,Stockard Channing
0001063,Jeff Conaway
0889846,Jacob Vargas
0948159,Wilson Yip
0947447,Donnie Yen
0945189,Simon Yam
0266658,Siu-Wong Fan
0482628,Ka Tung Lam
0848414,Lee Tamahori
0827170,Toby Stephens
0509448,Jonathan Liebesman
0279720,Noel Fisher
0000177,Kevin Kline
1294961,Michael Spierig
1294962,Peter Spierig
3512758,Sarah Snook
0852965,Noah Taylor
0922210,Madeleine West
0001231,Claire Forlani
0229943,Vernon Dobtcheff
1566537,Louise Lemoine Torrès
0001638,Jürgen Prochnow
0344963,Herbert Grönemeyer
0921044,Klaus Wennemann
0071059,Hubertus Bengsch
0481418,Richard LaGravenese
0001065,Harry Connick Jr.
0101710,Billy Boyd
0195439,James D'Arcy
0000535,Rose McGowan
0135585,Freddy Rodríguez
0005420,Marley Shelton
0862211,Mike Thurmeier
1148186,Eunice Cho
1174251,Daniel Espinosa
0001667,Jonathan Rhys Meyers
0836328,John Sturges
0000537,Steve McQueen
0357453,John Hamburg
0429069,Rashida Jones
1901220,Sarah Burns
0601382,John Moore
0520064,George Lopez
0228327,Karen Disher
0542450,Ethan Maniquis
0001803,Danny Trejo
0850733,Genndy Tartakovsky
1676221,Andy Samberg
1411125,Selena Gomez
0350454,Maggie Gyllenhaal
0000515,Virginia Madsen
0877430,Bree Turner
0935721,Eric Winter
0000225,Christian Slater
0000542,Penelope Ann Miller
1496319,Ashlyn Sanchez
0788202,Adam Shankman
0922342,Shane West
0461498,Beyoncé Knowles
0001293,Seth Green
1620989,Antonio Tarver
0893257,Milo Ventimiglia
0943758,William Wyler
0000032,Charlton Heston
0000963,Stephen Boyd
0361823,Haya Harareet
0005295,Trey Parker
0001778,Matt Stone
0074834,Mary Kay Bergman
0005002,Isaac Hayes
0245888,Jesse Dylan
0506405,Eugene Levy
0000725,Joey Lauren Adams
0829537,Jon Stewart
0819850,Cole Sprouse
0769840,Jeff Schaffer
0073688,Alec Berg
0541635,David Mandel
1310709,Scott Mechlowicz
0686009,Jacob Pitts
0005502,Michelle Trachtenberg
0922563,Travis Wester
0381478,Jared Hess
1417647,Jon Heder
0708293,Efren Ramirez
0340973,Jon Gries
1088052,Aaron Ruell
0001724,Tony Shalhoub
0001953,Moritz Bleibtreu
0460578,Herbert Knaup
0677899,Nina Petri
0622112,Vincenzo Natali
0207498,Nicole de Boer
0935659,Maurice Dean Wint
0382110,David Hewlett
0587884,Andrew Miller
0945026,Boaz Yakin
0001599,Will Patton
0365445,Wood Harris
0403652,Ryan Hurst
0644203,Steve Oedekerk
0573862,Ian McNeice
0001003,Simon Callow
0264330,Maynard Eziashi
0000720,Jim Abrahams
0001878,David Zucker
0958387,Jerry Zucker
0001332,Robert Hays
0353546,Julie Hagerty
0000558,Leslie Nielsen
0000717,Kareem Abdul-Jabbar
0518821,John Lone
0440458,Jake Kasdan
0700577,Lucy Punch
2482088,Tommy Wirkola
0541902,Aasif Mandvi
0007237,Leonor Varela
3043279,Vicky Krieps
0219292,David Denman
0002231,Gian Maria Volontè
0103828,Mario Brega
0000587,Donald Pleasence
0602985,Tony Moran
0477341,Nancy Kyes
0517844,Alison Lohman
0515207,Ruth Livier
0712404,Lorna Raver
0846480,Cary-Hiroyuki Tagawa
0677953,Donald Petrie
0004965,Adam Goldberg
0466349,Baltasar Kormákur
0797869,Brad Silberling
1294036,Nima Nourizadeh
3287038,Thomas Mann
3967796,Oliver Cooper
3967854,Jonathan Daniel Brown
3967702,Dax Flame
0000776,Michael Apted
0322513,Iain Glen
0220600,Scott Derrickson
1628115,Juliet Rylance
0710447,James Ransone
0000669,Fred Dalton Thompson
1690331,Kate Nauta
0309348,Alessandro Gassman
0001520,Christopher McDonald
0100866,Julie Bowen
0062844,Frances Bay
0192889,Tony Curran
0004825,Emmanuelle Chriqui
0841910,Nick Swardson
0551076,Neil Marshall
0531933,Shauna Macdonald
0413238,Natalie Mendoza
0717157,Alex Reid
0611731,Saskia Mulder
1134029,Garth Jennings
0080049,Yasiin Bey
0957772,Rob Zombie
0500444,Danny Leiner
0158626,John Cho
0671980,Kal Penn
0256121,Ethan Embry
0863999,Rob Tinkler
0000574,Jason Patric
1913125,Ramon Rodriguez
0000664,Patrick Swayze
0001282,Tony Goldwyn
0001508,Penny Marshall
0001610,Elizabeth Perkins
0005162,Robert Loggia
0868153,Giuseppe Tornatore
0634159,Philippe Noiret
0134073,Enzo Cannavale
0041066,Antonella Attili
0199774,Isa Danieli
0132257,Bruce Campbell
3363032,Ryan Coogler
1935086,Tessa Thompson
0711118,Phylicia Rashad
1410815,Asghar Farhadi
1818216,Peyman Moaadi
0368689,Leila Hatami
4299147,Sareh Bayat
1486911,Shahab Hosseini
0001510,Strother Martin
0760394,Joanne Samuel
0117412,Hugh Keays-Byrne
0001950,Steve Bisley
0280199,Christopher Fitzgerald
0745751,Jonathan Roumie
0000596,Jonathan Pryce
0002114,Kim Greist
0001340,Katherine Helmond
0763928,Rodrigo Santoro
0553440,Adrian Martinez
0001188,Nora Ephron
0000212,Meg Ryan
0000205,Parker Posey
0002044,Roger Donaldson
0004787,Saffron Burrows
1304386,Stephen Campbell Moore
0990547,Daniel Mays
0936838,Alexander Witt
0347149,Sienna Guillory
0531095,Eric Mabius
0004912,Oded Fehr
0233757,Jaco Van Dormael
0199006,Linh Dan Pham
0001623,Maria Pitillo
0000279,Hank Azaria
0210320,Kirk De Micco
4802218,Oona Laurence
1020089,Sally Hawkins
0002045,Stanley Donen
0000037,Gene Kelly
0640307,Donald O'Connor
0001666,Debbie Reynolds
0353405,Jean Hagen
1602660,Ben Barnes
2963873,Victor Gojcaj
0000034,William Holden
0370564,Sessue Hayakawa
0000300,Juliette Binoche
0839486,Ethan Suplee
0000486,Heather Langenkamp
0000387,Robert Englund
0768334,John Saxon
0644897,Sandra Oh
0732497,Craig Robinson
0066144,Gerry Bednob
0679031,Brad Peyton
1275259,Alexandra Daddario
2686262,Colton Haynes
0611683,Russell Mulcahy
0001608,Barry Pepper
0006854,Roger Spottiswoode
0000159,Teri Hatcher
0955443,Yimou Zhang
0504897,Tony Chiu Wai Leung
0001041,Maggie Cheung
0474955,Roger Kumble
0001264,Sarah Michelle Gellar
0462367,Marianne Koch
0525742,Wolfgang Lukschy
2301950,Dakota Blue Richards
2036501,Ben Walker
2153088,Gareth Evans
3299397,Iko Uwais
1146705,Ananda George
1228805,Ray Sahetapy
1902766,Donny Alamsyah
0000652,James Spader
0001109,Jaye Davidson
0511798,Viveca Lindfors
0936404,Robert Wise
0662223,Eleanor Parker
0370821,Richard Haydn
0812200,Iain Softley
0005569,Alfre Woodard
0081572,Craig Bierko
0001709,Til Schweiger
0462895,David Koepp
0000459,Timothy Hutton
0627878,Bob Newhart
1415323,Miley Cyrus
0261435,Susie Essman
0910559,Mark Walton
0005253,Elisabeth Moss
0824882,Burr Steers
0001612,Matthew Perry
0502073,Thomas Lennon
1302591,Michael Sucsy
0119633,Michael Buie
0000335,Glenn Close
0160840,Jon M. Chu
1597316,Adrianne Palicki
0496932,Byung-hun Lee
3046705,Lucy Walters
0553942,Steve Martino
2106637,Aziz Ansari
1630273,Phyllida Lloyd
0531817,Kevin Macdonald
0000096,Gillian Anderson
0049633,Kyle Balda
1291105,J.A. Bayona
4043618,Tom Holland
3009594,Oaklee Pendergast
1894655,John Hodgman
0766837,Jennifer Saunders
0721817,Kevin Reynolds
0001239,John Frankenheimer
0001523,Natascha McElhone
0510674,Kevin Lima
0000378,Minnie Driver
0000306,Brian Blessed
0000675,Jeanne Tripplehorn
0001499,Tina Majorino
0000122,Charles Chaplin
0002104,Paulette Goddard
0074788,Henry Bergman
0761866,Tiny Sandford
0001624,Oliver Platt
0000415,Jami Gertz
0004883,Tate Donovan
0250743,Susan Egan
0005079,Josh Keaton
0806527,Sharon Small
0005125,Sanaa Lathan
0000448,Lance Henriksen
0100556,Raoul Bova
0531924,Scott MacDonald
0001241,Stephen Frears
0005013,Iben Hjejle
0521974,Todd Louiso
2265157,Isabelle Fuhrman
0001634,CCH Pounder
0001102,Joe Dante
0002090,Zach Galligan
0000121,Phoebe Cates
0001924,Hoyt Axton
0521829,John Louie
0218621,James DeMonaco
1370269,Max Burkholder
2560043,Adelaide Kane
0002064,Giancarlo Esposito
0000484,John Landis
0000004,John Belushi
0130572,Cab Calloway
0001006,John Candy
0000215,Susan Sarandon
0001131,Patrick Dempsey
0347797,Sean Gullette
0791570,Ben Shenkman
0366466,Pamela Hart
0000782,Asia Argento
0005237,Anthony Minghella
0000218,Kristin Scott Thomas
0068551,Tobin Bell
0809938,Shawnee Smith
1587232,Bahar Soomekh
0001445,Martin Landau
0762445,Ellen Sandweiss
0217822,Richard DeManincor
0048260,Betsy Baker
0001915,Emile Ardolino
0000426,Jennifer Grey
0001583,Jerry Orbach
0722407,Cynthia Rhodes
0935653,Ray Winstone
0231283,John Doman
3504430,Faith Wladyka
0870469,Dan Trachtenberg
0302330,John Gallagher Jr.
0341174,Douglas M. Griffin
5888481,Neel Sethi
1379938,Travis Fimmel
1002641,Dominic Cooper
0176869,Steve Coogan
1040365,Brandon T. Jackson
0597410,Taylor Momsen
3679189,Kelley
0001787,Jeffrey Tambor
0870204,Stuart Townsend
0933959,Peta Wilson
0001026,Joanna Cassidy
0281486,Charles Fleischer
0001201,Mia Farrow
0001023,John Cassavetes
0002106,Ruth Gordon
0085782,Sidney Blackmer
0891114,Tom Vaughan
1117791,Rob Corddry
1128572,Lake Bell
0520485,Peter Lord
0661910,Nick Park
0768018,Julia Sawalha
0200057,Phil Daniels
0272521,Lynn Ferguson
1164755,Xavier Gens
0460694,Robert Knepper
0847223,Isao Takahata
0851302,Tsutomu Tatsumi
0794186,Ayano Shiraishi
0945312,Akemi Yamaguchi
0794002,Yoshiko Shinohara
0841797,Gloria Swanson
0002233,Erich von Stroheim
0647970,Nancy Olson
0005403,Jason Schwartzman
1220140,James Watkins
0005216,Janet McTeer
4610169,Emma Shorey
0387706,Gregory Hoblit
0000076,François Truffaut
0000414,Teri Garr
0227039,Melinda Dillon
0357891,Guy Hamilton
0002085,Gert Fröbe
0000303,Honor Blackman
0247881,Shirley Eaton
2411495,Gary Shore
1812656,Luke Evans
0300589,Sarah Gadon
3280686,Art Parkinson
0593610,Mike Mitchell
0379596,Jay Hernandez
1277177,Derek Richardson
1898448,Eythor Gudjonsson
1319676,Barbara Nedeljakova
0000517,Terrence Malick
0000480,Elias Koteas
0297935,Kinji Fukasaku
0297885,Tatsuya Fujiwara
0535329,Aki Maeda
0945500,Tarô Yamamoto
0001429,Takeshi Kitano
0684336,Steve Pink
0241173,Clark Duke
0021835,Joaquim de Almeida
