id,ime
203993,Terence Davies
204190,Arthur Davis
204322,Cassi Davis
204471,Desmond Davis
204583,Essie Davis
204628,Garth Davis
204706,Hope Davis
204771,Jason Davis
204794,Jeff Davis
204884,John A. Davis
205063,Lucy Davis
205127,Matthew Davis
205157,Michael Davis
205169,Mick Davis
205192,Mildred Davis
205289,Phil Davis
205373,Rochelle Davis
205423,Sammi Davis
205541,Tammy Davis
205542,Tamra Davis
205545,Taryn Davis
205569,Tom Davis
205626,Viola Davis
205657,William B. Davis
205772,Ken Davitian
205793,Ninetto Davoli
205811,Baki Davrak
205815,Dominique Davray
205863,Anatoli Davydov
206026,Marpessa Dawn
206225,Paul Dawson
206257,Rosario Dawson
206259,Roxann Dawson
206290,Vicky Dawson
206317,Micheline Dax
206359,Charlie Day
206478,Laraine Day
206496,Marceline Day
206528,Morris Day
206610,Timothy E. Day
206753,Gregory Dayton
206760,Jonathan Dayton
206889,Rodolfo De Alexandre
207203,Jean De Baer
207218,Isaach De Bankolé
207219,Brenda de Banzie
207357,John De Bello
207498,Nicole de Boer
207691,Iain De Caestecker
208164,Lucy Decoutere
208264,Pia De Doses
208343,Raymond De Felitta
208426,Cécile de France
208642,Koen De Graeve
208798,Pavlik Jansen op de Haar
208850,Consuelo De Haviland
208854,Rolf de Heer
208923,Steve De Jarnatt
208962,Wanda De Jesus
209030,Marc de Jonge
209113,Richard de Klerk
209289,Paz de la Huerta
209397,Secun de la Rosa
209404,Rodrigo De la Serna
209409,Antonio de la Torre
209428,Frances de la Tour
210116,Derrick De Marney
210218,Maria de Medeiros
210221,Nieve de Medina
210235,Carlo De Mejo
210274,Alberto de Mendoza
210320,Kirk DeMicco
210695,Lourdes de Oliveira
211087,Emilie de Ravin
211089,Armando De Razza
211144,Libero De Rienzo
211408,Anne De Salvo
211526,Lorraine De Selle
211653,Werner De Smedt
211726,Melissa De Sousa
211823,Steven E. de Souza
211920,Marina de Tavira
211956,Guillaume de Tonquédec
211964,André De Toth
212046,Tasha de Vasconcelos
212170,Gys de Villiers
212278,David de Vries
212563,Adam Deacon
212588,Robert Deacon
212847,Laura Dean
212939,Ron Dean
213034,Lezlie Deane
213100,William Dear
213136,Basil Dearden
213139,James Dearden
213354,Jamel Debbouze
213371,Frantisek Debelka
213450,Dean DeBlois
213482,Marcia DeBonis
213502,Michel Debord
213581,Jean Debucourt
213648,Mark DeCarlo
213726,Tom DeCerchio
213847,Jennifer Decker
213912,Jan Decleir
213948,Guy Decomble
214036,Ed Decter
214134,Miguel Dedovich
214156,Buffy Dee
214168,Frances Dee
214430,Eddie Deezen
214438,Khodabakhsh Defaei
214618,Bavo Defurne
214766,Piera Degli Esposti
215229,Tim DeKay
215260,Albert Dekker
215269,Fred Dekker
215281,Thomas Dekker
215299,Steven S. DeKnight
215455,Ronnie Del Carmen
215487,Kate del Castillo
215682,Matthew Del Negro
215683,Del Negro
215916,Barry Del Sherman
216177,Suzy Delair
216214,Camille Delamarre
217231,Debra De Liso
217251,Tony O'Dell
217386,David Della Rocco
217677,Nathalie Delon
217817,Albert Delpy
217822,Richard DeManincor
217848,Maly Delschaft
217937,Michael DeLuise
218131,William Demarest
218186,Mary Demas
218450,Paul Demeyer
218533,Füsun Demirel
218547,Zeki Demirkubuz
218555,John DeMita
218621,James DeMonaco
218634,Mylène Demongeot
218723,Donna Dempsey
218810,Jeffrey DeMunn
218840,Jacques Demy
218849,Aleksandr Demyanenko
218942,Denden
219062,Maurice Denham
219136,Claire Denis
219206,Alexis Denisof
219292,David Denman
219329,Ned Dennehy
219332,Barbara Dennek
219336,Barry Dennen
219342,Charles Denner
219396,Richard Denning
219666,Reginald Denny
219748,Catherine Dent
219821,Christa Denton
219939,Danny Denzongpa
219946,Ramesh Deo
219959,Ruggero Deodato
219967,Bobby Deol
219968,Esha Deol
219971,Sunny Deol
219990,Kassie Wesley DePaiva
220015,Elisabeth Depardieu
220183,Émilie Dequenne
220240,Eugenio Derbez
220450,Maeve Dermody
220598,Cleavant Derricks
220600,Scott Derrickson
220635,Debi Derryberry
220729,János Derzsi
220735,Michael Des Barres
220798,Vincent Desagnat
220852,Jean Desailly
220867,Anthony DeSando
220976,Alex Descas
220997,Hubert Deschamps
221043,Emily Deschanel
221046,Zooey Deschanel
221102,Marie-Christine Descouard
221133,Mike de Seve
221321,Brigitte Lahaie
221423,Brian Desmond Hurst
221527,Ivan Desny
221554,Rosanna DeSoto
221591,Virginie Despentes
221662,Alain Desrochers
221745,Natalie Dessay
221754,Natalie Desselle Reid
221902,Amanda Detmer
222043,Howard Deutch
222088,Lorànt Deutsch
222150,Prabhu Deva
222313,Stuart Devenie
222426,Ajay Devgn
222427,Anil Devgan
222447,Chunibala Devi
222596,Andy Devine
222627,George Devine
222643,Loretta Devine
222922,Emmanuelle Devos
223033,Patrick Dewaere
223157,Colleen Dewhurst
223266,Edward Jewesbury
223290,Brad Dexter
223315,Larry Poindexter
223359,Tom Dey
223464,Valentijn Dhaenens
223499,Ayesha Dharker
223518,Caroline Dhavernas
223521,Anil Dhawan
223522,David Dhawan
223606,Tigmanshu Dhulia
223738,Bobby Di Cicco
224007,John DiMaggio
224145,Denise Di Novi
224191,Dario Piana
224214,Nicola Di Pinto
224331,Andrea Di Stefano
224441,Mircea Diaconu
224565,Chris Diamantopoulos
224683,Matthew Diamond
225332,Kim Dickens
225416,Ernest R. Dickerson
225419,George Dickerson
225460,Dale Dickey
225483,Kate Dickie
225767,Dawn Didawick
225899,Frédéric Diefenthal
225921,Juan Diego
225944,August Diehl
226016,Mike van Diem
226030,Karl Zinny
226148,Trygve Allister Diesen
226158,Gustav Diessl
226189,William Dieterle
226446,Anton Diffring
226699,Bogdan Diklic
226813,Garret Dillahunt
226820,Stephen Dillane
226947,Bradford Dillman
227039,Melinda Dillon
227187,David Schmoeller
227533,Savas Dinçel
227540,Mark Dindal
227576,Paul Dinello
227625,Sheng Ding
227669,Ernie Dingo
227693,Henry Dinhofer
227708,Gheorghe Dinica
227759,Peter Dinklage
227875,Ronnie James Dio
228086,Malik Diouf
228147,Mark A.Z. Dippé
228262,Mark DiSalle
228327,Karen Disher
228491,Mike Ditka
228542,Christian Ditter
228678,Andrew Divoff
229084,Omid Djalili
229139,Abel Jafri
229200,Badja Djola
229301,Branko Djuric
229314,Nikola Djuricko
229339,May Dlamini
229422,DMX
229424,Edward Dmytryk
229498,Thi Hai Yen Do
229544,Darren Doane
229694,David Dobkin
229733,Anica Dobra
229923,Michael Dobson
229930,Peter Dobson
229943,Vernon Dobtcheff
230032,Pete Docter
230109,Philip Dodd
230335,John Doe
230649,Justus von Dohnányi
230655,Jason Dohring
230666,Walt Dohrn
230693,Lexa Doig
230812,Leo Dolan
230822,Michael Dolan
230859,Xavier Dolan
230934,Guy Doleman
231085,Birgit Doll
231190,Bob Dolman
231283,John Doman
231409,Faith Domergue
231436,Dagmara Dominczyk
231452,Antoine Saint-John
231596,Andrew Dominik
231652,Solveig Dommartin
231946,Heather Donahue
232019,James Donald
232194,Peter Donat
232196,Robert Donat
232278,Marc Donato
232357,Jean-Claude Donda
232504,Tung-Shing Yee
232627,Bernard-Pierre Donnadieu
232697,Daragh Donnelly
232795,Clive Donner
232858,Mary Agnes Donoghue
232963,Daisy Donovan
232998,Jeffrey Donovan
233014,King Donovan
233027,Martin Donovan
233065,Terence Donovan
233078,Brett Donowho
233079,Ryan Donowho
233104,David Dontoh
233107,Sergey Dreyden
233145,Alison Doody
233209,Paul Dooley
233306,Robert DoQui
233312,Karin Dor
233381,Justin Doran
233562,David Dorfman
233604,Sandro Dori
233646,Bob Dorian
233753,Françoise Dorléac
233757,Jaco Van Dormael
233807,Richard Dormer
233956,Sarah Rowland Doroff
234174,Omar J. Dorsey
234237,Anne Dorval
234371,Kriss Dosanjh
234541,Roy Dotrice
234579,Els Dottermans
234668,Portia Doubleday
234780,Ziad Doueiri
234791,Doug E. Doug
234893,Russell S. Doughten Jr.
234928,Aaron Douglas
235066,Gordon Douglas
235242,Santiago Douglas
235243,Sarah Douglas
235342,Marie-Laure Dougnac
235426,Behzad Dorani
235461,Mélanie Doutey
235652,Ann Dowd
235684,Ned Dowd
235719,John Erick Dowdle
235948,Kevin Downes
235978,Brian Downey
236026,Mike Downey
236157,Cathy Downs
236202,Nicholas Downs
236225,Denise Dowse
236226,Michael Dowse
236313,Christopher Doyle
236495,Shawn Doyle
236519,Brian Doyle-Murray
236729,Srdjan Dragojevic
236769,Stan Dragoti
236866,Charles Drake
236873,Claudia Drake
236930,Jim Drake
236952,Larry Drake
236973,Miller Drake
237065,Ashley Eckstein
237134,Fred Draper
237200,Laura Drasbæk
237222,Rachel Dratch
237237,Jamie Draven
237292,Anthony Drazan
237321,Doctor Dré
237520,Sonia Dresdel
237711,Sarah Drew
237835,Jean-Claude Dreyfus
237985,Bobby Driscoll
238057,Shawn Driscoll
238135,Oliver Driver
238445,Joanne Dru
238475,Léa Drucker
238841,Don Mancini
238865,Frederik Du Chau
238878,Georges Du Fresne
239001,Fabrice du Welz
239267,Lillete Dubey
239447,Marie Dubois
239513,Paulette Dubost
239764,Caroline Ducey
239816,Michel Duchaussoy
239841,Roger Duchesne
240043,Anne Dudek
240103,Bronson Dudley
240196,Michael Dudok de Wit
240318,Lola Dueñas
240359,Anne-Marie Duff
240380,Haylie Duff
240381,Hilary Duff
240524,Dorothy Duffy
240565,Karen Duffy
240627,Troy Duffy
240797,Dennis Dugan
240967,Florence Garland
240995,Christian Duguay
241033,Zack Duhame
241049,Josh Duhamel
241090,John Duigan
241121,Jean Dujardin
241131,Davor Dujmovic
241173,Clark Duke
241222,Ken Duken
241539,Jacy King
241694,Sky du Mont
241748,Dennis Dun
241759,Deanna Dunagan
241870,Rockmond Dunbar
241885,Alastair Duncan
241909,Ben Duncan
242026,Lindsay Duncan
242050,Michelle Duncan
242177,Jennifer Dundas
242266,Christine Dunham
242271,Duwayne Dunham
242295,Stephen Dunham
242319,Jim Dunk
242656,Kevin Dunn
242882,Max Martini
242945,George Dunning
243191,François Dupeyron
243231,Jay Duplass
243233,Mark Duplass
243355,Albert Dupontel
243454,June Duprez
243608,Pascal Duquenne
243806,Kevin Durand
243842,Giustino Durano
243983,Richard Durden
244019,Marc Duret
244151,Romain Duris
244193,Shevonne Durkin
244359,Michael Durrell
244630,Eliza Dushku
244707,André Dussollier
244865,Avijit Dutt
244890,Divya Dutta
244892,J.P. Dutta
244999,Daniel Duval
245112,Clea DuVall
245145,Wayne Duvall
245164,Nicolas Duvauchelle
245176,Ceyda Düvenci
245304,Ann Dvorak
245356,Peter Dvorsky
245367,Vladislav Dvorzhetskiy
245385,Allan Dwan
245495,Hilary Heath
245507,Karyn Dwyer
245536,Ruth Dwyer
245699,Clint Dyer
245705,Danny Dyer
245888,Jesse Dylan
245925,Mark Dymond
245934,Jacques Dynam
245988,Trine Dyrholm
246005,Tommy Dysart
246037,Jeremy Dyson
246386,Mélissa Désormeaux-Poulin
246418,Miriam Díaz-Aroca
246503,Agustín Díaz Yanes
246570,Enrique Diaz
246585,Guillermo Díaz
246612,Jorge Diaz
246686,Melonie Diaz
246969,Ali Düsenkalkar
247035,William Eadie
247532,Jeff East
247579,Leslie Easterbrook
247659,Marilyn Eastman
247672,Rodney Eastman
247754,Francesca Eastwood
247762,Kyle Eastwood
247881,Shirley Eaton
247954,Dagmar Ebbesen
248054,Thom Eberhardt
248254,Eriq Ebouaney
248364,Juan Echanove
248371,Pablo Echarri
248408,Emilio Echevarría
248461,Megalyn Echikunwoke
248495,Gary Eck
248600,Andrea Eckert
248680,Gwen Eckhaus
248942,Uli Edel
248981,Gregg Edelman
248983,Herb Edelman
249291,Joel Edgerton
249378,Matthew Edison
249460,J. Trevor Edmond
249528,Adrian Edmondson
249735,Allan Edwall
249876,Charles Edwards
249897,Cory Edwards
249962,Edward Edwards
250046,Hugh Edwards
250180,Luke Edwards
250366,Snitz Edwards
250368,Stacy Edwards
250410,Todd Edwards
250436,Vince Edwards
250643,Aeryk Egan
250718,Peter Egan
250724,Richard Egan
250743,Susan Egan
250752,Hisao Egawa
251021,José Ángel Egido
251027,Ertem Egilmez
251139,Yôsuke Eguchi
251177,Tatsuyoshi Ehara
251678,David Eigenberg
251907,Eiros
251986,Jesse Eisenberg
252135,Breck Eisner
252230,Chiwetel Ejiofor
252238,Carmen Ejogo
252299,Lars Ekborg
252345,Bengt Ekerot
252472,Gösta Ekman
252747,Rafet El Roman
252753,Khaled El-Sawi
252832,Nicholas Kadi
252961,Idris Elba
252979,Vincent Elbaz
253035,Ron Eldard
253108,Tara Elders
253216,Karra Elejalde
253323,Harry Elfont
253355,Richard Elfyn
253705,Christine Elise
253708,Kimberly Elise
253813,Ronit Elkabetz
253819,Ellory Elkayem
253899,Tom Elkins
253967,Per Christian Ellefsen
254041,Harry Ellerbe
254118,Yvonne Elliman
254120,Doug Ellin
254178,Adam Elliot
254213,David Elliot
254332,Su Elliot
254402,Chris Elliott
254632,Stephan Elliott
254660,Tony Elliott
254670,William Elliott
254675,John Elliotte
254712,Aunjanue Ellis
254760,Chris Ellis
254786,David R. Ellis
255108,Tara Ellis
255156,Art Ellison
255175,Chase Ellison
255199,James Ellison
255204,Jennifer Ellison
255362,Gad Elmaleh
255411,Jonas Elmer
255436,Roushan Karam Elmi
255475,Eric Elmosnino
255544,Xabier Elorriaga
255573,Michael Elphick
255900,Roger Elwin
255979,Carme Elias
256075,Ouassini Embarek
256121,Ethan Embry
256228,Karrie Emerson
256361,David Emge
256399,Daniel Emilfork
256599,Linda Emond
256609,Tôru Emori
256658,Tameka Empson
256831,Cy Endfield
256861,Ken'ichi Endô
256890,Lena Endre
256960,Harry Enfield
257554,Michael Engler
257568,Judy Engles
257598,Corri English
257606,Diane English
257646,Jonathan English
257821,Bill Engvall
257969,Mireille Enos
258066,Félix Enríquez Alcalá
258195,Julie Entwisle
258221,Ildikó Enyedi
258388,Louis Eppolito
258402,Mike Epps
258418,Adam Jay Epstein
258531,Rob Epstein
258673,Mehmet Ali Erbil
258784,Yilmaz Erdogan
258905,Halil Ergün
258977,Víctor Erice
259472,Altan Erkekli
259574,Benedikt Erlingsson
259722,Max Ernst
259831,Homayoun Ershadi
260224,Arlen Escarpeta
261170,Jennifer Esposito
261435,Susie Essman
261729,Renée Estevez
261840,Luis Estrada
262234,Vladimir Etush
262506,Candace Evanofski
262521,Alice Evans
262528,Anais Evans
262543,Art Evans
262595,Bruce A. Evans
262602,C.H. Evans
262635,Chris Evans
262678,David Evans
262693,David Mickey Evans
262725,Edith Evans
262775,Gene Evans
262968,Lee Evans
263009,Marc Evans
263052,Maurice Evans
263583,Nancy Everhard
263591,Rex Everhart
263594,Ananda Everingham
263625,J.D. Evermore
263691,Corinna Everson
263740,Steve Evets
263759,Briana Evigan
263760,Greg Evigan
263851,Rosamund Kwan
263885,Tom Ewell
264134,Richard Eyer
264220,Chris Eyre
264236,Richard Eyre
264330,Maynard Eziashi
264506,Matthew Faber
264554,Françoise Fabian
264579,Patrick Fabian
264660,Nanette Fabray
264762,Aldo Fabrizi
264770,Franco Fabrizi
265067,Bill Fagerbakke
265196,Myrna Fahey
265229,Torbjörn Fahlström
265361,J.W. Fails
265363,Peter Faiman
265457,Christopher Fairbank
265492,Craig Fairbrass
265637,Michael Fairman
265668,Donald Faison
265670,Frankie Faison
265852,Philippe Falardeau
265989,Pietro Falcone
266029,Maria Falconetti
266170,Lisanne Falk
266255,Jun Falkenstein
266302,Jim Fall
266422,Jimmy Fallon
266441,Siobhan Fallon Hogan
266622,Rick Famuyiwa
266631,Debbie Fan
266652,Mei Sheng Fan
266658,Siu-Wong Fan
266777,Stefen Fangmeier
266824,Dakota Fanning
266890,Ennio Fantastichini
266995,Stephanie Faracy
267042,Golshifteh Farahani
267188,Bernard Farcy
267232,James Farentino
267241,Fares Fares
267244,Josef Fares
267279,Antonio Fargas
267287,Coralie Fargeat
267309,James Fargo
267449,Carolyn Farina
267497,Julian Farino
267506,Anna Faris
267511,Sean Faris
267512,Valerie Faris
267586,Linda Faye Farkas
267650,Jim Farley
267659,Kevin P. Farley
267724,Bill Farmer
267785,Mylène Farmer
267812,Vera Farmiga
267946,Hamid Farokhnezhad
268007,Diane Farr
268012,Felicia Farr
268119,David Farrar
268199,Colin Farrell
268225,Glenda Farrell
268297,Nicholas Farrell
268331,Sharon Farrell
268350,Timothy Farrell
268370,Bobby Farrelly
268380,Peter Farrelly
268488,Amir Farrokh Hashemian
268513,John Farrow
268533,Tisa Farrow
268543,Dominique Farrugia
268602,Lena Farugia
268626,Nadia Farès
269419,Pierfrancesco Favino
269463,Jon Favreau
269502,John Fawcett
269542,Nat Faxon
269662,Frances Faye
269778,Fazil
269841,László feLugossy
269923,Michael Feast
269936,Feather
270073,Frédérique Feder
270119,Luciano Federico
270147,Birgitte Federspiel
270263,Brian Fee
270415,Friedrich Feher
270451,Brendan Fehr
270625,JJ Feild
270766,Frances Feist
270830,Raphael Fejtö
270948,Clarence Felder
271165,Tovah Feldshuh
271246,Jean-Loup Felicioli
271402,Sam Fell
271408,Mohamed Fellag
271501,Julian Fellowes
271544,Hansjörg Felmy
271657,Tom Felton
271658,Verna Felton
271815,Xiaogang Feng
272086,Simon Fenton
272173,Colm Feore
272240,Sevda Ferdag
272252,Peter Ferdinando
272401,Craig Ferguson
272521,Lynn Ferguson
272536,Matthew Ferguson
272568,Norman Ferguson
272581,Rebecca Ferguson
272677,Sabrina Ferilli
272704,Guy Ferland
272706,Jodelle Ferland
273061,Wilhelmenia Fernandez
273178,Fernando Fernán Gómez
273464,Eduard Fernández
273592,Juan Fernández
273797,Sebastian Armesto
273988,Juan Ferrara
274255,Michelle Ferre
274371,Louis Ferreira
274508,Tyra Ferrell
274574,José Luis Ferrer
274598,Mimi Ferrer
274659,Marco Ferreri
274704,Veronica Ferres
274731,Benoît Ferreux
274750,Claudia Ferri
274919,Samantha Ferris
275138,Andréa Ferréol
275213,Gabriele Ferzetti
275244,Larry Fessenden
275250,Javier Fesser
275277,Shana Feste
275391,Debra Feuer
275417,Mark Feuerstein
275486,Tina Fey
275629,Glenn Ficarra
275698,Andy Fickman
275835,John Fiedler
275897,Betty Field
275913,David Field
276012,Patrick Field
276062,Todd Field
276065,Virginia Field
276169,Tom Holland
276290,Karen Fields
276293,Kathy Fields
276349,Shane Meadows
277213,Nathan Fillion
277342,Michael Fimognari
277424,Jon Finch
277946,Ken Finkleman
277975,Frank Finlay
278073,William Finley
278092,Carole Finn
278181,Will Finn
278239,Siobhan Finneran
278329,Angela Finocchiaro
278673,Mackenzie Firgens
278735,Sam Firstenberg
278747,Julian Firth
278752,Peter Firth
278767,Andrew Fiscella
278979,Jenna Fischer
279441,Darren Paul Fisher
279545,Isla Fisher
279557,Jasen Fisher
279702,Miles Fisher
279720,Noel Fisher
279729,Paul Fisher
279807,Terence Fisher
280132,Peter Fitz
280178,Barry Fitzgerald
280199,Christopher Fitzgerald
280242,Geraldine Fitzgerald
280521,Gabrielle Fitzpatrick
280559,Leo Fitzpatrick
280707,Paul Fix
280745,Stefan Fjeldmark
280814,Jennifer Flackett
280840,Fannie Flagg
280886,Joe Flaherty
280890,Lanny Flaherty
280901,Paul Flaherty
280955,Didier Flamand
281107,Tommy Flanagan
281130,Ed Flanders
281167,Joe Flanigan
281359,Flea
281381,Fred Fleck
281396,Ryan Fleck
281424,James Fleet
281453,Susan Fleetwood
281486,Charles Fleischer
281507,Richard Fleischer
281508,Ruben Fleischer
281598,Andrew Fleming
281766,Rhonda Fleming
281808,Victor Fleming
281869,Rodman Flender
281945,Anne Fletcher
281956,Brendan Fletcher
282001,Freddie Fletcher
282064,Mandie Fletcher
282425,Peter Flinth
282435,Jay C. Flippen
282463,Bjørn Floberg
282530,Suzanne Flon
282671,Fiona Florence
282708,Isaac Florentine
282921,Phil Flores
282936,Rosario Flores
283029,Giovani Florido
283253,Wendee Lee
283311,Darlanne Fluegel
283409,Barbara Flynn
283492,Jerome Flynn
283499,Joe Flynn
283500,John Flynn
283754,Spyros Fokas
283810,Stéphane Foenkinos
283815,Maxime Foerste
283816,Anna Foerster
283945,Dan Fogler
283997,Marina Foïs
284015,Shao-Wen Hao
284158,Jeremy Foley
284308,Sheree Folkson
284369,Ari Folman
284503,Marcello Fondato
284524,Naomi Foner
284774,Anne Fontaine
284938,Patrick Fontana
285135,Dolores Fonzi
285302,Bryan Forbes
285379,Maya Forbes
285683,Howard J. Ford
285795,Mick Ford
285913,Trent Ford
285922,Wallace Ford
286010,Ken Foree
286033,Deborah Foreman
286085,Malgorzata Foremniak
286207,Gábor Forgács
286331,Chaka Forman
286335,David Forman
286499,Lola Forner
286570,Shahrokh Foroutanian
286579,Verónica Forqué
286611,Christine Forrest
286719,David Forrester
286925,Rebecca Forstadt
286975,Marc Forster
287025,Bill Forsyth
287082,Abe Forsythe
287168,Marlene Forte
287173,Nick Apollo Forte
287182,Will Forte
287198,John Fortenberry
287279,Robert Fortier
287606,Wenche Foss
287637,Brigitte Fossey
287687,Barry Foster
287720,Catlin Foster
287836,Harve Foster
287898,Jon Foster
287905,Julia Foster
288260,Olwen Fouéré
288800,Shea Fowler
288935,Crystal Fox
288976,Emilia Fox
289038,James Fox
289098,Kerry Fox
289114,Laurence Fox
289142,Matthew Fox
289183,Paul Fox
289247,Sean Fox
289343,Robert Foxworth
289359,Redd Foxx
289429,Matt Foyer
289450,Arnoldo Foà
289545,Denise Fraga
289576,Claudio Fragasso
289656,James Frain
289856,Guillermo Francella
289932,Micheline Francey
290047,Anthony Franciosa
290075,Andrew Francis
290086,Arlene Francis
290087,Barbara Francis
290118,Coleman Francis
290215,Kay Francis
290271,Noel Francis
290475,Don Francks
290556,James Franco
290802,Georges Franju
290969,Jason David Frank
291035,Melvin Frank
291082,Scott Frank
291205,David Frankel
291289,Paul Frankeur
291404,Diane Franklin
291442,Howard Franklin
291463,John Franklin
291512,Pamela Franklin
291548,Sidney Franklin
291790,Jacques Frantz
291881,Daniel Franzese
292140,Hugh Fraser
292159,John Fraser
292182,Laura Fraser
292419,James Frawley
292537,Robert Frazer
292689,Mark Frechette
293099,Bert Freed
293342,Crispin Freeman
293346,Damita Jo Freeman
293422,J.E. Freeman
293455,Jonathan Freeman
293466,Kathleen Freeman
293509,Martin Freeman
293550,Paul Freeman
293567,Rob Freeman
293695,Jochen Nickel
293739,Sami Frey
293804,Robert Stoltenberg
293889,Stéphane Freiss
293981,Alisa Freyndlikh
294070,Delphine French
294224,Tina French
294379,Juan Carlos Fresnadillo
294382,Pierre Fresnay
294401,Bernard Fresson
294457,Thor Freudenthal
294505,Bart Freundlich
294600,Leonard Frey
294703,Giovanni Frezza
294882,Åke Fridell
294892,Gertrud Fridh
294997,Jason Friedberg
295007,Rick Friedberg
295103,Judah Friedlander
295107,Liz Friedlander
295243,Jeffrey Friedman
295334,Peter Friedman
295440,John Friedrich
295484,Anna Friel
295506,Colin Friels
295823,Arno Frisch
295991,Thomas Fritsch
296144,Friðrik Þór Friðriksson
296219,Joanne Froggatt
296545,Nick Frost
296546,Nika Futterman
296596,Dominique Frot
296614,Toby Froud
296859,Dwight Frye
296861,E. Max Frye
296996,Lucien Frégis
297054,Gustav Fröhlich
297083,Ewa Fröling
297450,Miguel Ángel Fuentes
297523,Robert Fuest
297578,Patrick Fugit
297686,Tatsuya Fuji
297715,Kayoko Fujii
297740,Yoshikazu Fujiki
297741,Yû Fujiki
297801,John Fujioka
297846,Toshiya Fujita
297858,Ayako Fujitani
297859,Miki Fujitani
297869,Kamatari Fujiwara
297872,Kei Fujiwara
297885,Tatsuya Fujiwara
297906,Kyoko Fukada
297934,Kenta Fukasaku
297935,Kinji Fukasaku
297954,Kazue Fukiishi
297956,Mitsuru Fukikoshi
297975,Junya Fukuda
297983,Nobuaki Fukuda
298048,Masaharu Fukuyama
298168,Amanda Fuller
298202,Dale Fuller
298221,Drew Fuller
298281,Kurt Fuller
298282,Lance Fuller
298807,Antoine Fuqua
298859,John Furey
299014,Yvonne Furneaux
299077,Chris Furrh
299122,Stephen Furst
299134,Jorge Furtado
299192,Toshio Furukawa
299210,Arata Furuta
299228,Tôru Furuya
299563,Tim Fywell
299578,Manolo Fábregas
299603,Claudio Fäh
299663,Zoé Félix
299811,Benno Fürmann
299827,Sigge Fürst
299924,Sasson Gabai
299998,Edoardo Gabbriellini
300010,Martin Gabel
300015,Shainee Gabel
300064,Jean Gabin
300174,Levan Gabriadze
300265,Mike Gabriel
300589,Sarah Gadon
300712,Jim Gaffigan
300824,Kevin Gage
300866,Stephen Gaghan
300944,Alain Gagnol
301145,Leonid Gaidai
301157,Diane Gaidry
301305,Boyd Gaines
301370,M.C. Gainey
301381,Courtney Gains
301515,Janusz Gajos
301556,Michel Galabru
301749,Alastair Galbraith
301826,Bob Gale
301834,David Gale
301839,Ed Gale
301959,Johnny Galecki
302105,Anna Galiena
302108,Zach Galifianakis
302330,John Gallagher Jr.
302356,David Gallagher
302615,José Gallardo
302778,Joel Gallen
302780,Florian Gallenberger
302815,Giovanna Galletti
302916,Guillaume Gallienne
303032,George Gallo
303334,Vilen Galstyan
303413,Graziella Galvani
303826,Jacques Gamblin
303981,Robin Gammell
304000,James Gammon
304091,Nisha Ganatra
304168,James Gandia
304265,Delhi Ganesh
304282,Valentin Ganev
304393,Tony Ganios
304432,Roberts Gannaway
304521,Christophe Gans
304535,Sharon Gans
304541,Dennis Gansel
304579,Richard Gant
304644,Peter Gantzler
304701,Enman Gao
304729,Yuanyuan Gao
304747,Lola Gaos
304801,Romola Garai
304830,Robert Ben Garant
305017,Liz Garbus
305081,Adam Garcia
305083,Aimee Garcia
305087,Al Ernest Garcia
305331,Léa Garcia
305405,Risa Bramon Garcia
305488,Henri Garcin
305519,Paula Garcés
305558,Gael García Bernal
305563,Adrián García Bogliano
305825,José Luis García Pérez
306201,Jorge Garcia
306357,Martina García
306456,Raúl García
306572,Dominik Garcia
306696,Vincent Gardenia
306786,Reginald Gardiner
307074,Raquel Gardner
307255,Allen Garfield
307316,Art Garfunkel
307430,Emmanuel Garijo
307490,Gabriel Garko
307497,Alex Garland
307498,Alison Garland
307500,Beverly Garland
307531,Jeff Garlin
307534,Joel Marsh Garland
307628,Sergey Garmash
307638,Olatz López Garmendia
307726,Kelli Garner
307750,Peggy Ann Garner
307819,Tay Garnett
307909,Ettore Garofolo
307995,Ivo Garrani
308039,Louis Garrel
308081,Betty Garrett
308260,Tim Garrick
308376,Mick Garris
308498,Sean Garrity
308520,Matteo Garrone
308882,Lorraine Gary
309070,Jean Gascon
309107,Tatsuya Gashûin
309163,Louis J. Gasnier
309307,Kyle Gass
309348,Alessandro Gassmann
309404,Johanna Gastdorf
309430,Ana Gasteyer
309435,Leila Gastil
309510,Marina Gatell
309588,Larry Gates
309670,Kathleen Gati
309691,John Gatins
309693,Mark Gatiss
309945,Maxim Gaudette
310248,Dan Gauthier
310586,Emilio Gavira
310673,Sarah Gavron
310747,Cesc Gay
310960,George Gaynes
310966,Ari Graynor
310980,Janet Gaynor
310989,Mitzi Gaynor
311155,Michael V. Gazzo
311212,You Ge
311473,Jeff Geddis
311476,Martina Gedeck
311588,Cees Geel
311655,Ina Geerts
311731,Gogi Gegechkori
312173,David Gelb
312315,Hugo Gélin
312575,Giuliano Gemma
312587,Ruth Gemmell
312589,Moneca Stori
312648,Zuhal Gencer
312656,Tesshô Genda
312890,Leo Genn
312902,Lina Gennari
313227,Henrik Ruben Genz
313295,Ted Geoghegan
313320,Dimitris Georgalas
313381,Chief Dan George
313387,Christopher George
313438,Gladys George
313519,Lynda Day George
313534,Melissa George
313623,Terry George
313702,Tom Georgeson
314358,Claudia Gerini
314514,Lauren German
314524,Greg Germann
314554,Elio Germano
314584,Pietro Germi
