id,ime
4731,Garcelle Beauvais
4735,James Van Der Beek
4736,Jason Behr
4741,Camilla Belle
4742,Maria Bello
4743,Gil Bellows
4747,Wes Bentley
4748,Julie Benz
4753,Leslie Bibb
4754,Jessica Biel
4755,Jason Biggs
4757,Selma Blair
4761,Rachel Blanchard
4778,Adrien Brody
4787,Saffron Burrows
4789,Amanda Bynes
4790,Scott Caan
4795,Jessica Campbell
4797,Bruno Campos
4802,Linda Cardellini
4810,Chris Carter
4813,Nancy Cartwright
4815,Christine Cavanaugh
4820,Morris Chestnut
4821,Michael Chiklis
4825,Emmanuelle Chriqui
4829,Spencer Treat Clark
4851,Penélope Cruz
4862,Kristin Davis
4866,Amanda De Cadenet
4867,James DeBello
4874,Vin Diesel
4875,Taye Diggs
4879,Snoop Dogg
4883,Tate Donovan
4896,Eminem
4906,Peter Facinelli
4912,Oded Fehr
4929,Dave Foley
4936,Ben Foster
4937,Jamie Foxx
4950,Jennifer Garner
4951,Brad Garrett
4957,Leeza Gibbons
4965,Adam Goldberg
4978,Adrian Grenier
4988,Colin Hanks
4989,Alyson Hannigan
4993,Desmond Harrington
4996,Steve Harris
5002,Isaac Hayes
5003,Sean Hayes
5006,Elaine Hendrix
5009,Laura Harring
5013,Iben Hjejle
5017,Katie Holmes
5019,Bo Hopkins
5023,Djimon Hounsou
5024,Terrence Howard
5026,Kelly Hu
5028,Kate Hudson
5033,Sammo Kam-Bo Hung
5042,Jason Isaacs
5048,Thomas Jane
5049,Allison Janney
5052,Michael Jeter
5063,Grace Jones
5064,January Jones
5068,Vinnie Jones
5069,Spike Jonze
5076,Jeffrey Katzenberg
5078,Stacy Keach
5079,Josh Keaton
5093,Regina King
5098,Chris Klein
5101,Harmony Korine
5109,Mila Kunis
5110,Ashton Kutcher
5112,LL Cool J
5116,Mary Lambert
5123,Ali Larter
5124,John Lasseter
5125,Sanaa Lathan
5132,Heath Ledger
5134,Jason Lee
5148,Delroy Lindo
5151,Jonathan Lipnicki
5154,Lucy Liu
5156,Eric Lloyd
5157,Jake Lloyd
5159,Tone Loc
5162,Robert Loggia
5170,Bernie Mac
5171,Angus Macfadyen
5182,Leslie Mann
5188,James Marsden
5190,Garry Marshall
5203,Mary McCormack
5210,Tim McGraw
5212,Ian McKellen
5216,Janet McTeer
5222,Sam Mendes
5226,Debra Messing
5227,Breckin Meyer
5231,Dash Mihok
5237,Anthony Minghella
5238,Beverley Mitchell
5251,Carrie-Anne Moss
5253,Elisabeth Moss
5256,Bridget Moynahan
5261,Brittany Murphy
5265,Kevin Nealon
5266,Craig T. Nelson
5272,Thomas Ian Nicholas
5273,Alessandro Nivola
5275,Brandy Norwood
5278,Jerry O'Connell
5280,Rosie O'Donnell
5283,Jacqueline Obradors
5286,Haley Joel Osment
5295,Trey Parker
5299,Sarah Paulson
5303,Kimberly Peirce
5305,Piper Perabo
5311,Busy Philipps
5312,Gina Philips
5313,Bijou Phillips
5315,Jeremy Piven
5321,Monica Potter
5326,Jaime Pressly
5327,Freddie Prinze Jr.
5337,Theresa Randle
5342,Norman Reedus
5346,Tara Reid
5351,Ryan Reynolds
5363,Guy Ritchie
5366,Jay Roach
5377,Sam Rockwell
5380,Ray Romano
5386,Cecilia Roth
5392,Keri Russell
5403,Jason Schwartzman
5405,Seann William Scott
5406,William Lee Scott
5412,Jane Seymour
5417,Lin Shaye
5420,Marley Shelton
5421,Ron Shelton
5433,Jessica Simpson
5435,Sinbad
5436,John Singleton
5438,Jeremy Sisto
5442,Amy Smart
5443,Jean Smart
5445,Kerr Smith
5447,Leelee Sobieski
5448,Marla Sokoloff
5450,David Spade
5454,Scott Speedman
5457,Dina Spybey-Waters
5458,Jason Statham
5460,Mary Steenburgen
5466,Julia Stiles
5467,Jerry Stiller
5476,Hilary Swank
5478,Larenz Tate
5491,Maura Tierney
5493,Justin Timberlake
5501,Lorraine Toussaint
5502,Michelle Trachtenberg
5508,Janine Turner
5509,Jon Turteltaub
5513,Alanna Ubach
5517,Gabrielle Union
5520,Amber Valletta
5522,Mario Van Peebles
5531,Donnie Wahlberg
5533,Maitland Ward
5540,Keenen Ivory Wayans
5541,Marlon Wayans
5561,Luke Wilson
5562,Owen Wilson
5565,Jonathan Winters
5568,Russell Wong
5569,Alfre Woodard
5583,Serena Scott Thomas
5628,Oliver Schmitz
5647,Andrzej Bartkowiak
6471,Elsa Lanchester
6476,Paul McGuigan
6487,Jim Sheridan
6610,Donal Logue
6625,Steve Barron
6669,William Sadler
6800,Sandy Dennis
6846,Ric Roman Waugh
6854,Roger Spottiswoode
6904,Tony Gilroy
6958,Jonathan Tucker
6960,John Madden
6969,Elizabeth Banks
6970,Patricia Belcher
7082,John Stockwell
7102,Tabu
7237,Leonor Varela
7958,Diahnne Abbott
8533,Alistair Abell
9016,Jon Abrahams
9190,J.J. Abrams
9716,Kirk Acevedo
9919,Antony Acker
9942,Shane Acker
10736,Amy Adams
11354,Shea Adams
11451,Will Adamsdale
11470,Andrew Adamson
12523,Scott Adsit
13037,Shohreh Aghdashloo
14582,Liam Aiken
14960,Alexandre Aja
15196,Malin Akerman
15382,Adewale Akinnuoye-Agbaje
15617,Jude Akuwudike
15677,Hudhail Al-Amir
16776,Jack Albertson
16852,Francesc Albiol
17013,Hardie Albright
18515,John Alexander
18755,Stan Alexander
19242,Daniel Alfredson
19247,Tomas Alfredson
19282,James Algar
20739,Krista Allen
20897,Penelope Allen
21249,Roger Allers
21835,Joaquim de Almeida
22768,Kent Alterman
22821,Elena Altieri
22883,Bruce Altman
23355,Christian Alvart
23832,Mathieu Amalric
24425,Tangie Ambrose
24593,Tony Amendola
24622,Alejandro Amenábar
24912,Shimit Amin
25745,Elena Anaya
25978,Allison Anders
26364,Anthony Anderson
26442,Brad Anderson
26879,Jeff Anderson
27271,Paul W.S. Anderson
27459,Stephen J. Anderson
27572,Wes Anderson
27683,Harriet Andersson
27800,Peter Andersson
28690,Jason Andrews
28764,Mark Andrews
29400,Michael Angarano
29502,Vanessa Angel
30735,Nimród Antal
31078,Steve Antin
31976,Judd Apatow
34309,Geoffrey Arend
34390,Niels Arestrup
34733,Yancey Arias
35082,Murat Arkin
35514,Richard Armitage
35877,Robert Armstrong
35899,Samuel Armstrong
36427,Edward Arnold
36582,Newt Arnold
37410,Karina Arroyave
37708,Miguel Arteta
38355,Tadanobu Asano
38432,Kelly Asbury
38680,Ashanti
38918,Kate Ashfield
39162,Shawn Ashmore
39226,John Ashton
40014,John Astin
40472,William Atherton
40586,Eileen Atkins
41066,Antonella Attili
41161,Philip G. Atwell
41165,Roy Atwell
41281,Rene Auberjonois
41474,Frédéric Auburtin
41598,Eleanor Audley
42998,Lloyd Avery II
43742,David Ayer
43855,Reiko Aylesworth
43994,Leah Ayres
44073,Lubna Azabal
45813,Nick Bacon
45937,Michael Badalucco
46112,Penn Badgley
46277,Doona Bae
46559,Ross Bagdasarian Jr.
47265,G.W. Bailey
47440,Pearl Bailey
47962,Chieko Baishô
48075,Manoj Bajpayee
48260,Betsy Baker
48414,Dylan Baker
48589,Joe Baker
48932,Simon Baker
49371,Jaume Balagueró
49633,Kyle Balda
50156,Eric Balfour
50975,Timothy Balme
51509,Eric Bana
51643,Tony Bancroft
51862,Lisa Banes
52023,Donatas Banionis
52186,Jonathan Banks
54087,Roger Barclay
54397,Arija Bareikis
55549,Christopher Daniel Barnes
56187,Sacha Baron Cohen
56477,Byron Barr
57221,Mark Barrett
57368,Chris Barrie
58279,Judith Barsi
58372,Roger Bart
58581,Justin Bartha
59431,Jay Baruchel
59654,David Alan Basche
59934,James Baskett
59946,Elya Baskin
60931,Jeanne Bates
60988,Michael Bates
61003,Paul Bates
61106,Robert Bathurst
62844,Frances Bay
63571,Kate Beahan
63800,Noah Bean
64181,Stuart Beattie
64607,Kathryn Beaumont
65007,Demián Bichir
65235,Michael Beck
65284,Steve Beck
65418,Gerry Becker
65608,Walt Becker
65615,Wolfgang Becker
66028,Brian Bedford
66144,Gerry Bednob
66951,Peter Behn
67367,Bérénice Bejo
67457,Timur Bekmambetov
67643,Joe Belcher
68187,Emma Bell
68260,Jamie Bell
68338,Kristen Bell
68551,Tobin Bell
68587,William Brent Bell
70436,Steve Bendelack
70991,Pascal Benezech
71059,Hubertus Bengsch
71275,André Benjamin
71345,Paul Benjamin
71636,Bruce Bennett
72533,Jodi Benson
73688,Alec Berg
74426,Bibo Bergeron
74788,Henry Bergman
74834,Mary Kay Bergman
75321,Christian Berkel
75528,Greg Berlanti
75710,François Berléand
75859,Ted Berman
77397,Elizabeth Berrington
77670,Sarah Berry
77720,Michael Berryman
79273,Paul Bettany
80049,Yasiin Bey
81572,Craig Bierko
81801,Sean Biggerstaff
82450,Paul Feig
82517,John Billingsley
82526,Peter Billingsley
82802,Mike Binder
82884,Herman Bing
83307,Paul Birchard
83348,Brad Bird
83655,Gil Birmingham
84950,Irina Björklund
85038,Gunnar Björnstrand
85312,Jack Black
85400,Lewis Black
85407,Lucas Black
85782,Sidney Blackmer
86431,Aaron Blaise
88955,Neill Blomkamp
89217,Orlando Bloom
89348,Roberts Blossom
89485,Callum Blue
89940,Don Bluth
90309,Russell Bobbitt
90386,James Bobin
91076,Sergei Bodrov
92961,Sarah Bolger
93589,Matt Bomer
93678,Paolo Bonacelli
94081,Natalya Bondarchuk
94435,Joon-ho Bong
95017,Hugh Bonneville
95029,Lawrence A. Bonney
95478,Mark Boone Junior
98378,Kate Bosworth
99429,Daniel Boulanger
100205,Joy Boushel
100556,Raoul Bova
100866,Julie Bowen
100889,Michael Bowen
101047,David Bowers
101385,Rob Bowman
101508,Steve Box
101604,Sully Boyar
101710,Billy Boyd
102288,Lisa Boyle
103038,Jesse Bradford
103187,Dan Bradley
103195,David Bradley
103299,Justin Bradley
103537,Terry Bradshaw
103744,Tom Brady
103785,Zach Braff
103797,Alice Braga
103828,Mario Brega
104193,Marco Brambilla
104526,Steven Brand
105169,Ash Brannon
105226,Jeff Branson
105672,Andre Braugher
106534,Jonathan Breck
107183,Nicholas Brendon
107281,Eileen Brennan
107774,Eric Bress
108094,Eric Brevig
108287,Jordana Brewster
108703,Sean Bridgers
109359,Steven Brill
109773,David Brisbin
110168,Connie Britton
110893,Don Brodie
111013,Adam Brody
111274,Shane Brolly
111757,Moira Brooker
111845,Adam Brooks
112395,Edward Brophy
112932,Neil Brown Jr.
113595,Garrett M. Brown
114532,Rob Brown
114742,Susan Brown
115161,Emily Browning
115236,Mongo Brownlee
115669,Clyde Bruckman
117022,Zachery Ty Bryan
117035,Adam Bryant
117146,Joy Bryant
117412,Hugh Keays-Byrne
117420,Andrew Bryniarski
117709,Daniel Brühl
117911,Carlo Buccirosso
118333,Chris Buck
118617,James Buckley
119633,Michael Buie
119988,Peter Bull
120309,Rodger Bumpass
120648,Cara Buono
121559,Robert John Burke
121605,Billy Burke
122238,Leo Burmester
122653,Edward Burns
122782,Marilyn Burns
123553,Corey Burton
123632,Kate Burton
123680,Norman Burton
123733,Steve Burton
123785,Ben Burtt
124208,Sophia Bush
124930,Gerard Butler
126004,Dan Byrd
126096,James Ward Byrkit
126284,Rose Byrne
126743,Catherine Bégin
126870,Maurice Bénichou
127373,Louis C.K.
127677,Bruce Cabot
129894,Louis Calhern
129955,Joseph Cali
130407,Joseph Calleia
130572,Cab Calloway
131811,Terry Camilleri
131966,Bill Camp
132257,Bruce Campbell
132685,Luenell
132709,Martin Campbell
133899,Guillaume Canet
134072,Bobby Cannavale
134073,Enzo Cannavale
134176,Danny Cannon
134201,J.D. Cannon
134493,Giorgio Cantarini
135221,Lizzy Caplan
135584,Francis Capra
135585,Freddy Rodríguez
135622,Ahna Capri
136794,Lianella Carell
136797,Steve Carell
137506,George Carlin
138620,Joe Carnahan
138770,Art Carney
138809,John Carney
139388,Joseph A. Carpenter
139867,Steve Carr
141222,David Carson
141617,Finn Carter
141961,Thomas Carter
142286,D.J. Caruso
142972,Amira Casar
143032,Ariel Casas
143314,Adriana Caselotti
144260,Cassie Ventura
144657,Dan Castellaneta
146061,Georgina Cates
146341,Peter Cattaneo
147070,Glen Cavender
147147,Henry Cavill
147308,Fernando Cayo
147825,Cedric the Entertainer
148041,Adolfo Celi
148418,Michael Cera
149260,Alain Chabat
149446,Gurinder Chadha
149491,Justin Chadwick
150219,Wilt Chamberlain
150362,Justin Chambers
151250,Anna Chancellor
151419,Kyle Chandler
151540,Jay Chandrasekhar
151654,Chen Chang
152035,Delphine Chanéac
152312,Brenda Chapman
152521,Sean Chapman
152638,Dave Chappelle
153078,Larry Charles
153738,Daveigh Chase
154226,Justin Chatwin
154716,Stephen Chbosky
154819,Jeremiah S. Chechik
155093,Peter Chelsom
155528,Yarrow Cheney
156039,Virginia Cherrill
156432,Tung Cho 'Joe' Cheung
157915,Nick Chinlund
158626,John Cho
158856,Min-sik Choi
158966,Lisa Cholodenko
158984,Sylvain Chomet
159258,Cyril Cusack
159507,Stephen Chow
159789,Hayden Christensen
159802,Jesper Christensen
160004,Claudia Christian
160840,Jon M. Chu
161834,Derek Cianfrance
162361,Leonardo Cimino
163706,Bob Clark
164187,Larry Clark
164809,Jason Clarke
165049,Warren Clarke
165101,Patricia Clarkson
166256,Ron Clements
167028,Kristen Cloke
167195,Robert Clouse
167388,François Cluzet
167467,Aurore Clément
167649,Kim Coates
167850,Bill Cobbs
168042,Imogene Coca
168262,Rory Cochrane
168284,Adam Cockburn
168324,Gary Cockrell
169480,Jeff Cohen
169806,Taika Waititi
170043,Isabel Coixet
170306,Stephen Colbert
170550,Gary Cole
170719,Nigel Cole
171253,Warren Coleman
171903,Eugene Collier
173827,Dorothy Comingore
174021,Scout Taylor-Compton
174374,Bill Condon
174403,Kerry Condon
175262,Billy Connolly
175305,Kevin Connolly
175369,Walter Connolly
175775,Kerry Conran
175788,Hans Conried
175916,Paddy Considine
175931,Anne Consigny
176073,Michael Constantine
176869,Steve Coogan
176882,A.J. Cook
176905,Barry Cook
176981,Dane Cook
177396,Christian Cooke
177639,Jennifer Coolidge
177896,Bradley Cooper
177933,Chris Cooper
178260,Merian C. Cooper
178376,Scott Cooper
178574,Zachary David Cope
178875,Chris Coppola
178997,Frank Coraci
179173,John Corbett
179221,Anton Corbijn
179819,Wendell Corey
179960,Annie Corley
180411,Abbie Cornish
180428,Joe Cornish
180580,Jose Coronado
181425,Jesse Corti
181579,Rodrigo Cortés
181902,George P. Cosmatos
182250,Mary Costa
182455,Paulo Costanzo
182666,Nikolaj Coster-Waldau
182839,Marion Cotillard
183183,William Cottrell
184392,Martin Kove
184429,Franklin Cover
184445,Allen Covert
185475,Cylk Cozart
185819,Daniel Craig
185848,Eli Craig
186505,Bryan Cranston
186677,Lorella Cravotta
186761,Ellen Crawford
187224,Charlie Creed-Miles
187719,Terry Crews
187724,Wendy Crewson
187769,Charles Crichton
188949,Alison Crosbie
189144,David Cross
189200,Joseph Cross
189278,T.J. Cross
189887,Marie-Josée Croze
190744,Marton Csokas
190780,Gabor Csupo
190859,Alfonso Cuarón
191412,Rory Culkin
191712,R.J. Cutler
191717,Jill Culton
191950,Robert Cummings
192090,Rusty Cundieff
192446,Sean S. Cunningham
192505,Kaley Cuoco
192845,John Curran
192889,Tony Curran
193295,Cliff Curtis
193485,Richard Curtis
193508,Simon Curtis
193846,Elisha Cuthbert
194572,Javier Cámara
194900,Nicholas D'Agosto
195439,James D'Arcy
196860,Olivier Dahan
196928,Henrik Dahl
197636,Stephen Daldry
197647,James Badge Dale
197855,John Francis Daley
197982,John Dall
198925,Gabriel Damon
199006,Linh Dan Pham
199215,Hugh Dancy
199312,Eric Dane
199590,Brittany Daniel
199774,Isa Danieli
200005,Lee Daniels
200057,Phil Daniels
200122,William Daniels
200452,Paul Dano
200601,Peter Dante
200758,Allen Danziger
201509,Eric Darnell
201638,Danielle Darrieux
201857,Ricardo Darín
202603,Jack Davenport
202870,Eleanor David
202966,Keith David
202970,Larry David
204583,Essie Davis
204628,Garth Davis
204706,Hope Davis
205063,Lucy Davis
205127,Matthew Davis
205157,Michael Davis
205373,Rochelle Davis
205423,Sammi Davis
205542,Tamra Davis
205626,Viola Davis
205657,William B. Davis
205772,Ken Davitian
205863,Anatoli Davydov
206257,Rosario Dawson
206359,Charlie Day
206760,Jonathan Dayton
207498,Nicole de Boer
208426,Cécile de France
209030,Marc de Jonge
209404,Rodrigo De la Serna
210320,Kirk DeMicco
211087,Emilie de Ravin
212046,Tasha de Vasconcelos
213450,Dean DeBlois
213482,Marcia DeBonis
213948,Guy Decomble
215299,Steven S. DeKnight
215455,Ronnie Del Carmen
217386,David Della Rocco
217822,Richard DeManincor
218621,James DeMonaco
219292,David Denman
219990,Kassie Wesley DePaiva
220600,Scott Derrickson
221046,Zooey Deschanel
222043,Howard Deutch
223359,Tom Dey
223518,Caroline Dhavernas
223606,Tigmanshu Dhulia
225332,Kim Dickens
225483,Kate Dickie
225767,Dawn Didawick
225899,Frédéric Diefenthal
226813,Garret Dillahunt
226820,Stephen Dillane
227039,Melinda Dillon
227540,Mark Dindal
227759,Peter Dinklage
227875,Ronnie James Dio
228327,Karen Disher
228542,Christian Ditter
229694,David Dobkin
229930,Peter Dobson
229943,Vernon Dobtcheff
230032,Pete Docter
231283,John Doman
231596,Andrew Dominik
231946,Heather Donahue
233027,Martin Donovan
233145,Alison Doody
233562,David Dorfman
233757,Jaco Van Dormael
234541,Roy Dotrice
234668,Portia Doubleday
234791,Doug E. Doug
235342,Marie-Laure Dougnac
235684,Ned Dowd
235719,John Erick Dowdle
236202,Nicholas Downs
236226,Michael Dowse
236313,Christopher Doyle
236495,Shawn Doyle
237237,Jamie Draven
237835,Jean-Claude Dreyfus
237985,Bobby Driscoll
240318,Lola Dueñas
240381,Hilary Duff
240627,Troy Duffy
240797,Dennis Dugan
241049,Josh Duhamel
241121,Jean Dujardin
241173,Clark Duke
241748,Dennis Dun
241759,Deanna Dunagan
242026,Lindsay Duncan
242319,Jim Dunk
243233,Mark Duplass
243355,Albert Dupontel
243806,Kevin Durand
243842,Giustino Durano
243983,Richard Durden
244630,Eliza Dushku
245112,Clea DuVall
245356,Peter Dvorsky
245367,Vladislav Dvorzhetskiy
245888,Jesse Dylan
246386,Mélissa Désormeaux-Poulin
246686,Melonie Diaz
247659,Marilyn Eastman
247881,Shirley Eaton
248408,Emilio Echevarría
248600,Andrea Eckert
249291,Joel Edgerton
250436,Vince Edwards
250743,Susan Egan
251678,David Eigenberg
251986,Jesse Eisenberg
252135,Breck Eisner
252230,Chiwetel Ejiofor
252238,Carmen Ejogo
252345,Bengt Ekerot
252961,Idris Elba
253035,Ron Eldard
253708,Kimberly Elise
254120,Doug Ellin
254178,Adam Elliot
254332,Su Elliot
254402,Chris Elliott
254675,John Elliotte
254712,Aunjanue Ellis
254786,David R. Ellis
255108,Tara Ellis
256121,Ethan Embry
256361,David Emge
256890,Lena Endre
257969,Mireille Enos
258388,Louis Eppolito
260224,Arlen Escarpeta
261435,Susie Essman
262595,Bruce A. Evans
262635,Chris Evans
262693,David Mickey Evans
262923,Josh Evans
262968,Lee Evans
263052,Maurice Evans
263591,Rex Everhart
263759,Briana Evigan
264236,Richard Eyre
264330,Maynard Eziashi
265363,Peter Faiman
265637,Michael Fairman
265668,Donald Faison
266170,Lisanne Falk
266622,Rick Famuyiwa
266658,Siu-Wong Fan
266777,Stefen Fangmeier
266824,Dakota Fanning
267042,Golshifteh Farahani
267506,Anna Faris
267511,Sean Faris
267512,Valerie Faris
267650,Jim Farley
267812,Vera Farmiga
268199,Colin Farrell
268370,Bobby Farrelly
268380,Peter Farrelly
269463,Jon Favreau
269542,Nat Faxon
269936,Feather
270073,Frédérique Feder
270119,Luciano Federico
271402,Sam Fell
271658,Verna Felton
272173,Colm Feore
272401,Craig Ferguson
272521,Lynn Ferguson
272568,Norman Ferguson
272581,Rebecca Ferguson
272677,Sabrina Ferilli
272706,Jodelle Ferland
274371,Louis Ferreira
274508,Tyra Ferrell
275213,Gabriele Ferzetti
275486,Tina Fey
275629,Glenn Ficarra
275698,Andy Fickman
275835,John Fiedler
276062,Todd Field
276169,Tom Holland
276349,Shane Meadows
277213,Nathan Fillion
277975,Frank Finlay
278767,Andrew Fiscella
278979,Jenna Fischer
279545,Isla Fisher
279702,Miles Fisher
279720,Noel Fisher
280199,Christopher Fitzgerald
280559,Leo Fitzpatrick
281396,Ryan Fleck
281424,James Fleet
281486,Charles Fleischer
281507,Richard Fleischer
281508,Ruben Fleischer
281598,Andrew Fleming
281808,Victor Fleming
281945,Anne Fletcher
282435,Jay C. Flippen
282936,Rosario Flores
283945,Dan Fogler
284158,Jeremy Foley
286010,Ken Foree
286335,David Forman
286975,Marc Forster
287182,Will Forte
288800,Shea Fowler
288976,Emilia Fox
289142,Matthew Fox
289656,James Frain
290556,James Franco
291082,Scott Frank
291205,David Frankel
291881,Daniel Franzese
293422,J.E. Freeman
293455,Jonathan Freeman
293509,Martin Freeman
293550,Paul Freeman
293804,Robert Stoltenberg
293981,Alisa Freyndlikh
294379,Juan Carlos Fresnadillo
294457,Thor Freudenthal
294997,Jason Friedberg
295484,Anna Friel
296545,Nick Frost
296614,Toby Froud
297054,Gustav Fröhlich
297083,Ewa Fröling
297578,Patrick Fugit
297885,Tatsuya Fujiwara
297935,Kinji Fukasaku
298281,Kurt Fuller
298807,Antoine Fuqua
299122,Stephen Furst
300265,Mike Gabriel
300589,Sarah Gadon
300866,Stephen Gaghan
301959,Johnny Galecki
302108,Zach Galifianakis
302330,John Gallagher Jr.
302778,Joel Gallen
304521,Christophe Gans
304541,Dennis Gansel
305081,Adam Garcia
305083,Aimee Garcia
305558,Gael García Bernal
305825,José Luis García Pérez
306786,Reginald Gardiner
307255,Allen Garfield
307497,Alex Garland
307531,Jeff Garlin
307534,Joel Marsh Garland
308039,Louis Garrel
308882,Lorraine Gary
309107,Tatsuya Gashûin
309307,Kyle Gass
309348,Alessandro Gassman
309945,Maxim Gaudette
310966,Ari Graynor
311476,Martina Gedeck
312656,Tesshô Genda
313438,Gladys George
313534,Melissa George
313623,Terry George
313702,Tom Georgeson
314514,Lauren German
314524,Greg Germann
314671,Clyde Geronimi
314867,Betty Lou Gerson
315041,Ricky Gervais
315065,Sacha Gervasi
315288,John Getz
315760,Abdel Ahmed Ghili
316079,Paul Giamatti
316455,Donald Gibb
316701,Mary Gibbs
317725,Ariadna Gil
317956,Marcus Gilbert
318150,Lewis Gilbert
318821,Aidan Gillen
318916,Craig Gillespie
318947,Jim Gillespie
319659,Dan Gilroy
319843,Daniel Giménez Cacho
320760,Annie Girardot
321294,Aldo Giuffrè
322144,Richard Glatzer
322242,Jonathan Glazer
322299,James Gleason
322407,Brendan Gleeson
322513,Iain Glen
322515,John Glen
323239,Will Gluck
324009,Patrick Godfrey
324658,Walton Goggins
324672,Michael Lee Gogin
325196,Eric Goldberg
325776,Gary Goldman
326246,Jonathan Goldstein
327273,Michel Gondry
327779,Rick Gonzalez
327944,Alejandro G. Iñárritu
328709,Meagan Good
328751,Caroline Goodall
328828,Matthew Goode
329481,Ginnifer Goodwin
329650,Nicholaus Goossen
330150,Don Gordon
330347,Josh Gordon
330687,Joseph Gordon-Levitt
331054,Cliff Gorman
331186,Karen Lynn Gorney
331516,Ryan Gosling
331532,Raja Gosnell
332390,Harold Gould
332659,Manuela Gourary
332950,Ashutosh Gowariker
333060,David S. Goyer
333410,Topher Grace
334179,Lauren Graham
334318,Stephen Graham
334603,Alexander Granach
334882,Darío Grandinetti
335048,Farley Granger
335138,Debra Granik
335788,Charley Grapewin
336509,Charles Gray
336531,Coleen Gray
336620,F. Gary Gray
336695,James Gray
337773,David Gordon Green
338886,Peter Greene
339004,Luke Greenfield
339030,Paul Greengrass
339159,Brad Greenquist
339304,Bruce Greenwood
339460,Judy Greer
339621,Pascal Greggory
340260,Zach Grenier
340436,Kevin Greutert
340973,Jon Gries
341174,Douglas M. Griffin
341176,Eddie Griffin
341737,Rachel Griffiths
341743,Richard Griffiths
342029,Frank Grillo
342458,Nikolay Grinko
342488,Rupert Grint
343447,Michael Gross
344259,J. Mackye Gruber
344435,Ioan Gruffudd
344496,Adrian Grunberg
344963,Herbert Grönemeyer
345174,Luca Guadagnino
345294,Charles Guard
345307,Thomas Guard
345340,Harry Guardino
346270,Álvaro Guerrero
347149,Sienna Guillory
347509,Tom Guiry
347797,Sean Gullette
347858,David Gulpilil
348181,James Gunn
348409,Bob Gunton
350079,Luis Guzmán
350453,Jake Gyllenhaal
350454,Maggie Gyllenhaal
352524,David Hackl
352778,Bill Hader
352905,Michael Hadley
353405,Jean Hagen
353546,Julie Hagerty
353673,Paul Haggis
354085,Sid Haig
354198,Jeanette Hain
355097,Jackie Earle Haley
355659,Irma P. Hall
355910,Michael C. Hall
356017,Rebecca Hall
356021,Regina Hall
357240,Mie Hama
357453,John Hamburg
357891,Guy Hamilton
357979,Josh Hamilton
358316,Jon Hamm
358390,Gustaf Hammarsten
359387,John Lee Hancock
359398,Martin Hancock
359457,David Hand
359610,Jim Handley
359623,Taylor Handley
359734,Michael Haneke
360598,Glen Hansard
360743,Daniel Hansen
361823,Haya Harareet
362457,Karl Hardman
362566,Catherine Hardwicke
362766,Tom Hardy
362959,Christine Hargreaves
364126,Brett Harrelson
364739,Gregorio
364813,Jared Harris
364977,Laura Harris
365140,Naomie Harris
365201,Phil Harris
365445,Wood Harris
366004,Mary Harron
366389,Kevin Hart
366466,Pamela Hart
366509,Roxanne Hart
366667,Leslie Zemeckis
366846,Jo Hartley
367005,Phil Hartman
368689,Leila Hatami
368990,Rohini Hattangadi
369513,Cole Hauser
369814,Nigel Havers
369918,Alex Haw
369954,Keeley Hawes
370035,John Hawkes
370144,Jack Hawkins
370564,Sessue Hayakawa
370821,Richard Haydn
371660,Dennis Haysbert
371755,Jimmy Hayward
371890,Michel Hazanavicius
371955,Stuart Hazeldine
372176,Lena Headey
373282,Peter Hedges
373429,T. Hee
373571,Kevin Heffernan
373871,Graham Heid
374048,Matthijs van Heijningen Jr.
375068,Mark Helfrich
375609,Brigitte Helm
375738,Tom Helmore
376540,Martin Henderson
376610,Stephen McKinley Henderson
376716,Christina Hendricks
377336,Aksel Hennie
377888,Justin Henry
378144,Jonathan Hensleigh
378175,Shuler Hensley
378245,Taraji P. Henson
378893,Stephen Herek
379114,David Herman
379179,Mark Herman
379596,Jay Hernandez
380022,Juan Carlos Hernández
381416,Grant Heslov
381478,Jared Hess
382072,Peter Hewitt
382110,David Hewlett
382402,Jean Heywood
382676,William Hickey
382819,Catherine Hicks
382830,Dan Hicks
382956,Scott Hicks
383022,Noriko Hidaka
383354,Clare Higgins
383422,John Michael Higgins
383603,Freddie Highmore
383708,Rumi Hiiragi
384722,Tim Hill
384825,John Hillcoat
384864,Stephen Hillenburg
385296,Paris Hilton
385757,Pat Hingle
386246,Rajkumar Hirani
386472,Emile Hirsch
386570,Oliver Hirschbiegel
387432,Judith Hoag
387706,Gregory Hoblit
387773,Danny Hoch
388038,Aldis Hodge
388064,Edwin Hodge
388382,Tyler Hoechlin
389109,Thom Hoffman
389516,Dick Hogan
389591,P.J. Hogan
390229,Laurie Holden
391361,Stanley Holloway
392529,Tim Holt
393222,James Hong
393799,Tom Hooper
394280,Stephen Hopkins
396558,Nicholas Hoult
396812,Danny Huston
396924,Carice van Houten
397110,Andrew Howard
397171,Bryce Dallas Howard
397174,Byron Howard
397788,Brian Howe
398185,Peter Howitt
398760,Siu-Lung Leung
400142,Henri-Jacques Huet
400436,Albert Hughes
400441,Allen Hughes
400464,Barnard Hughes
400850,Patrick Hughes
401203,Raman Hui
401264,Michiel Huisman
402032,Barry Humphries
402271,Charlie Hunnam
402597,Peter R. Hunt
403652,Ryan Hurst
404158,Walter Huston
404307,Anna Hutchison
